	Unnamed: 0	index	genome	identifier	file	clip	scale	sum_stat	description	track_type
1235	1095	1095	1	ENCFF230BUR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR972WEN/summary/ENCFF230BUR.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 embryonic facial prominence embryo (14.5 days)	Histone ChIP-seq
1236	1096	1096	1	ENCFF237WUZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR973AYQ/summary/ENCFF237WUZ.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 neural tube embryo (13.5 days)	Histone ChIP-seq
1237	1098	1098	1	ENCFF633GEF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR973UGS/summary/ENCFF633GEF.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 liver postnatal (0 days)	Histone ChIP-seq
1238	1099	1099	1	ENCFF417JCK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR975QEX/summary/ENCFF417JCK.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 stomach embryo (15.5 days)	Histone ChIP-seq
1239	1100	1100	1	ENCFF260BXV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR975QSF/summary/ENCFF260BXV.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 forebrain embryo (11.5 days)	Histone ChIP-seq
1240	1101	1101	1	ENCFF968CFU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR976GSO/summary/ENCFF968CFU.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 stomach embryo (14.5 days)	Histone ChIP-seq
1241	1102	1102	1	ENCFF127DNN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR977DCO/summary/ENCFF127DNN.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 neural tube embryo (14.5 days)	Histone ChIP-seq
1242	1104	1104	1	ENCFF549QHQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR982LJQ/summary/ENCFF549QHQ.w5	32	2	mean	CHIP:EP300:C57BL/6 liver embryo (14.5 days)	Histone ChIP-seq
1243	1105	1105	1	ENCFF898VDV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR984OHL/summary/ENCFF898VDV.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 hindbrain embryo (10.5 days)	Histone ChIP-seq
1244	1106	1106	1	ENCFF068KSP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR985UTP/summary/ENCFF068KSP.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 liver embryo (13.5 days)	Histone ChIP-seq
1245	1108	1108	1	ENCFF199SCG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR988BRP/summary/ENCFF199SCG.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 limb embryo (15.5 days)	Histone ChIP-seq
1246	1109	1109	1	ENCFF773NIS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR989LUY/summary/ENCFF773NIS.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 midbrain embryo (10.5 days)	Histone ChIP-seq
1247	1110	1110	1	ENCFF727YWB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR990JMN/summary/ENCFF727YWB.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 embryonic facial prominence embryo (15.5 days)	Histone ChIP-seq
1248	1111	1111	1	ENCFF739NQW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR992SHK/summary/ENCFF739NQW.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 forebrain embryo (10.5 days)	Histone ChIP-seq
1249	1127	1127	1	GSM1198156	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198156/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq Cre_cohort1 / H3K9ac ChIPSeq Cre_cohort1 / .	Histone ChIP-seq
1250	1128	1128	1	GSM1198157	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198157/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq WT_cohort1 / H3K9ac ChIPSeq WT_cohort1 / .	Histone ChIP-seq
1251	1129	1129	1	GSM1198158	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198158/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq HAHA_cohort1 / H3K9ac ChIPSeq HAHA_cohort1 / .	Histone ChIP-seq
1252	1130	1130	1	GSM1198159	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198159/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq KA_cohort1 / H3K9ac ChIPSeq KA_cohort1 / .	Histone ChIP-seq
1253	1131	1131	1	GSM1198162	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198162/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq YF_cohort2 / H3K9ac ChIPSeq YF_cohort2 / .	Histone ChIP-seq
1254	1132	1132	1	GSM1198163	/home/drk/tillage/datasets/mouse/chip/geo/GSM1198163/summary/coverage.w5	64	1	sum	CHIP:H3K9ac:H3K9ac ChIPSeq HEBI_cohort2 / H3K9ac ChIPSeq HEBI_cohort2 / .	Histone ChIP-seq
1255	1169	1169	1	GSM1479723	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479723/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 2 WT / Liver, WT, ZT 2, H3K27ac ChIP / .	Histone ChIP-seq
1256	1170	1170	1	GSM1479724	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479724/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 6 WT / Liver, WT, ZT 6, H3K27ac ChIP / .	Histone ChIP-seq
1257	1171	1171	1	GSM1479725	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479725/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 10 WT / Liver, WT, ZT 10, H3K27ac ChIP / .	Histone ChIP-seq
1258	1172	1172	1	GSM1479726	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479726/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 14 WT / Liver, WT, ZT 14, H3K27ac ChIP / .	Histone ChIP-seq
1259	1173	1173	1	GSM1479727	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479727/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 18 WT / Liver, WT, ZT 18, H3K27ac ChIP / .	Histone ChIP-seq
1260	1174	1174	1	GSM1479728	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479728/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 22 WT / Liver, WT, ZT 22, H3K27ac ChIP / .	Histone ChIP-seq
1261	1175	1175	1	GSM1479729	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479729/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 26 WT / Liver, WT, ZT 26, H3K27ac ChIP / .	Histone ChIP-seq
1262	1176	1176	1	GSM1479730	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479730/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 2 Bmal1 KO / Liver, Bmal1 KO, ZT 2, H3K27ac ChIP / .	Histone ChIP-seq
1263	1177	1177	1	GSM1479731	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479731/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 6 Bmal1 KO / Liver, Bmal1 KO, ZT 6, H3K27ac ChIP / .	Histone ChIP-seq
1264	1178	1178	1	GSM1479732	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479732/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 10 Bmal1 KO / Liver, Bmal1 KO, ZT 10, H3K27ac ChIP / .	Histone ChIP-seq
1265	1179	1179	1	GSM1479733	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479733/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 14 Bmal1 KO / Liver, Bmal1 KO, ZT 14, H3K27ac ChIP / .	Histone ChIP-seq
1266	1180	1180	1	GSM1479734	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479734/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 18 Bmal1 KO / Liver, Bmal1 KO, ZT 18, H3K27ac ChIP / .	Histone ChIP-seq
1267	1181	1181	1	GSM1479735	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479735/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 22 Bmal1 KO / Liver, Bmal1 KO, ZT 22, H3K27ac ChIP / .	Histone ChIP-seq
1268	1182	1182	1	GSM1479736	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479736/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 26 Bmal1 KO / Liver, Bmal1 KO, ZT 26, H3K27ac ChIP / .	Histone ChIP-seq
1269	1239	1239	1	GSM647035	/home/drk/tillage/datasets/mouse/chip/geo/GSM647035/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac at ZT10 / Liver / .	Histone ChIP-seq
1270	1240	1240	1	GSM647036	/home/drk/tillage/datasets/mouse/chip/geo/GSM647036/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac at ZT22 / Liver / .	Histone ChIP-seq
1271	1241	1241	1	GSM647037	/home/drk/tillage/datasets/mouse/chip/geo/GSM647037/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac in HDAC3 KO liver at ZT10 / Liver / .	Histone ChIP-seq
1272	1272	1272	1	GSM874957	/home/drk/tillage/datasets/mouse/chip/geo/GSM874957/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT02 / H3K4me3 IP / .	Histone ChIP-seq
1273	1273	1273	1	GSM874958	/home/drk/tillage/datasets/mouse/chip/geo/GSM874958/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT06 / H3K4me3 IP / .	Histone ChIP-seq
1274	1274	1274	1	GSM874959	/home/drk/tillage/datasets/mouse/chip/geo/GSM874959/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT10 / H3K4me3 IP / .	Histone ChIP-seq
1275	1275	1275	1	GSM874960	/home/drk/tillage/datasets/mouse/chip/geo/GSM874960/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT14 / H3K4me3 IP / .	Histone ChIP-seq
1276	1276	1276	1	GSM874961	/home/drk/tillage/datasets/mouse/chip/geo/GSM874961/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT18 / H3K4me3 IP / .	Histone ChIP-seq
1277	1277	1277	1	GSM874962	/home/drk/tillage/datasets/mouse/chip/geo/GSM874962/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT22 / H3K4me3 IP / .	Histone ChIP-seq
1278	1278	1278	1	GSM874963	/home/drk/tillage/datasets/mouse/chip/geo/GSM874963/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT26 / H3K4me3 IP / .	Histone ChIP-seq
1279	1279	1279	1	GSM874964	/home/drk/tillage/datasets/mouse/chip/geo/GSM874964/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT02 / H3K36me3 IP / .	Histone ChIP-seq
1280	1280	1280	1	GSM874965	/home/drk/tillage/datasets/mouse/chip/geo/GSM874965/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT06 / H3K36me3 IP / .	Histone ChIP-seq
1281	1281	1281	1	GSM874966	/home/drk/tillage/datasets/mouse/chip/geo/GSM874966/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT10 / H3K36me3 IP / .	Histone ChIP-seq
1282	1282	1282	1	GSM874967	/home/drk/tillage/datasets/mouse/chip/geo/GSM874967/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT14 / H3K36me3 IP / .	Histone ChIP-seq
1283	1283	1283	1	GSM874968	/home/drk/tillage/datasets/mouse/chip/geo/GSM874968/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT18 / H3K36me3 IP / .	Histone ChIP-seq
1284	1284	1284	1	GSM874969	/home/drk/tillage/datasets/mouse/chip/geo/GSM874969/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT22 / H3K36me3 IP / .	Histone ChIP-seq
1285	1285	1285	1	GSM874970	/home/drk/tillage/datasets/mouse/chip/geo/GSM874970/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT26 / H3K36me3 IP / .	Histone ChIP-seq
1286	1286	1286	1	CNhs10464	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10464/summary/coverage.w5	384	1	sum	CAGE:placenta, adult pregnant day17	CAGE
1287	1287	1287	1	CNhs10465	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10465/summary/coverage.w5	384	1	sum	CAGE:spleen, adult	CAGE
1288	1288	1288	1	CNhs10466	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10466/summary/coverage.w5	384	1	sum	CAGE:liver, adult pregnant day01	CAGE
1289	1289	1289	1	CNhs10467	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10467/summary/coverage.w5	384	1	sum	CAGE:cecum, adult	CAGE
1290	1290	1290	1	CNhs10468	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10468/summary/coverage.w5	384	1	sum	CAGE:colon, adult	CAGE
1291	1291	1291	1	CNhs10469	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10469/summary/coverage.w5	384	1	sum	CAGE:submandibular gland, adult	CAGE
1292	1292	1292	1	CNhs10470	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10470/summary/coverage.w5	384	1	sum	CAGE:prostate, adult	CAGE
1293	1293	1293	1	CNhs10471	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10471/summary/coverage.w5	384	1	sum	CAGE:thymus, adult	CAGE
1294	1294	1294	1	CNhs10472	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10472/summary/coverage.w5	384	1	sum	CAGE:placenta, adult pregnant day10	CAGE
1295	1295	1295	1	CNhs10473	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10473/summary/coverage.w5	384	1	sum	CAGE:cortex, adult	CAGE
1296	1296	1296	1	CNhs10474	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10474/summary/coverage.w5	384	1	sum	CAGE:lung, adult	CAGE
1297	1297	1297	1	CNhs10475	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10475/summary/coverage.w5	384	1	sum	CAGE:accessory axillary lymph node, adult	CAGE
1298	1298	1298	1	CNhs10476	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10476/summary/coverage.w5	384	1	sum	CAGE:mammary gland, adult pregnant day19	CAGE
1299	1299	1299	1	CNhs10477	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10477/summary/coverage.w5	384	1	sum	CAGE:medulla oblongata, adult	CAGE
1300	1300	1300	1	CNhs10478	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10478/summary/coverage.w5	384	1	sum	CAGE:hippocampus, adult	CAGE
1301	1301	1301	1	CNhs10480	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10480/summary/coverage.w5	384	1	sum	CAGE:mammary gland, adult lactating day02	CAGE
1302	1302	1302	1	CNhs10481	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10481/summary/coverage.w5	384	1	sum	CAGE:urinary bladder, adult	CAGE
1303	1303	1303	1	CNhs10482	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10482/summary/coverage.w5	384	1	sum	CAGE:diencephalon, adult	CAGE
1304	1304	1304	1	CNhs10483	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10483/summary/coverage.w5	384	1	sum	CAGE:bone (os femoris), adult	CAGE
1305	1305	1305	1	CNhs10484	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10484/summary/coverage.w5	384	1	sum	CAGE:eyeball, adult	CAGE
1306	1306	1306	1	CNhs10486	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10486/summary/coverage.w5	384	1	sum	CAGE:pancreas, adult	CAGE
1307	1307	1307	1	CNhs10487	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10487/summary/coverage.w5	384	1	sum	CAGE:corpus striatum, adult	CAGE
1308	1308	1308	1	CNhs10488	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10488/summary/coverage.w5	384	1	sum	CAGE:amnion, adult pregnant day17.5	CAGE
1309	1309	1309	1	CNhs10489	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10489/summary/coverage.w5	384	1	sum	CAGE:olfactory brain, adult	CAGE
1310	1310	1310	1	CNhs10490	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10490/summary/coverage.w5	384	1	sum	CAGE:epididymis, adult	CAGE
1311	1311	1311	1	CNhs10491	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10491/summary/coverage.w5	384	1	sum	CAGE:vesicular gland, adult	CAGE
1312	1312	1312	1	CNhs10492	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10492/summary/coverage.w5	384	1	sum	CAGE:skin, adult	CAGE
1313	1313	1313	1	CNhs10493	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10493/summary/coverage.w5	384	1	sum	CAGE:pituitary gland, adult	CAGE
1314	1314	1314	1	CNhs10494	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10494/summary/coverage.w5	384	1	sum	CAGE:cerebellum, adult	CAGE
1315	1315	1315	1	CNhs10496	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10496/summary/coverage.w5	384	1	sum	CAGE:intestine, adult	CAGE
1316	1316	1316	1	CNhs10497	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10497/summary/coverage.w5	384	1	sum	CAGE:uterus, adult pregnant day19	CAGE
1317	1317	1317	1	CNhs10498	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10498/summary/coverage.w5	384	1	sum	CAGE:aorta, adult	CAGE
1318	1318	1318	1	CNhs10499	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10499/summary/coverage.w5	384	1	sum	CAGE:tongue, adult	CAGE
1319	1319	1319	1	CNhs10500	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10500/summary/coverage.w5	384	1	sum	CAGE:oviduct, adult pregnant day01	CAGE
1320	1320	1320	1	CNhs10501	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10501/summary/coverage.w5	384	1	sum	CAGE:corpora quadrigemina, adult	CAGE
1321	1321	1321	1	CNhs10502	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10502/summary/coverage.w5	384	1	sum	CAGE:vagina, adult	CAGE
1322	1322	1322	1	CNhs10503	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10503/summary/coverage.w5	384	1	sum	CAGE:stomach, adult	CAGE
1323	1323	1323	1	CNhs10504	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10504/summary/coverage.w5	384	1	sum	CAGE:testis, adult	CAGE
1324	1324	1324	1	CNhs10505	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10505/summary/coverage.w5	384	1	sum	CAGE:spinal cord, adult	CAGE
1325	1325	1325	1	CNhs10506	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10506/summary/coverage.w5	384	1	sum	CAGE:intestinal mucosa, adult	CAGE
1326	1326	1326	1	CNhs10507	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10507/summary/coverage.w5	384	1	sum	CAGE:ovary, adult	CAGE
1327	1327	1327	1	CNhs10508	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10508/summary/coverage.w5	384	1	sum	CAGE:adrenal gland, adult	CAGE
1328	1328	1328	1	CNhs10509	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10509/summary/coverage.w5	384	1	sum	CAGE:uterus, adult	CAGE
1329	1329	1329	1	CNhs10510	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10510/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E17	CAGE
1330	1330	1330	1	CNhs10512	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10512/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E13	CAGE
1331	1331	1331	1	CNhs10513	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10513/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E17.5	CAGE
1332	1332	1332	1	CNhs10514	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10514/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E16	CAGE
1333	1333	1333	1	CNhs10515	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10515/summary/coverage.w5	384	1	sum	CAGE:whole body, neonate N06	CAGE
1334	1334	1334	1	CNhs10516	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10516/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E18	CAGE
1335	1335	1335	1	CNhs10517	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10517/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E17	CAGE
1336	1336	1336	1	CNhs10518	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10518/summary/coverage.w5	384	1	sum	CAGE:whole body, neonate N10	CAGE
1337	1337	1337	1	CNhs10519	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10519/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E14	CAGE
1338	1338	1338	1	CNhs10520	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10520/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E15	CAGE
1339	1339	1339	1	CNhs10521	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10521/summary/coverage.w5	384	1	sum	CAGE:eyeball, embryo E14	CAGE
1340	1340	1340	1	CNhs10522	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10522/summary/coverage.w5	384	1	sum	CAGE:lung, embryo E12	CAGE
1341	1341	1341	1	CNhs10523	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10523/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E16	CAGE
1342	1342	1342	1	CNhs10524	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10524/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E13	CAGE
1343	1343	1343	1	CNhs10525	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10525/summary/coverage.w5	384	1	sum	CAGE:whole body, neonate N00	CAGE
1344	1344	1344	1	CNhs10526	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10526/summary/coverage.w5	384	1	sum	CAGE:intestine, embryo E18	CAGE
1345	1345	1345	1	CNhs10576	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10576/summary/coverage.w5	384	1	sum	CAGE:whole body, neonate N01	CAGE
1346	1346	1346	1	CNhs10577	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10577/summary/coverage.w5	384	1	sum	CAGE:forelimb, embryo E14	CAGE
1347	1347	1347	1	CNhs10578	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10578/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E14.5	CAGE
1348	1348	1348	1	CNhs10579	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10579/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E18	CAGE
1349	1349	1349	1	CNhs10580	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10580/summary/coverage.w5	384	1	sum	CAGE:pancreas, embryo E18	CAGE
1350	1350	1350	1	CNhs10581	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10581/summary/coverage.w5	384	1	sum	CAGE:thymus, embryo E17	CAGE
1351	1351	1351	1	CNhs10582	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10582/summary/coverage.w5	384	1	sum	CAGE:intestine, embryo E17	CAGE
1352	1352	1352	1	CNhs10583	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10583/summary/coverage.w5	384	1	sum	CAGE:lung, embryo E18	CAGE
1353	1353	1353	1	CNhs10584	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10584/summary/coverage.w5	384	1	sum	CAGE:kidney, embryo E16	CAGE
1354	1354	1354	1	CNhs10585	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10585/summary/coverage.w5	384	1	sum	CAGE:intestine, embryo E16	CAGE
1355	1355	1355	1	CNhs10586	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10586/summary/coverage.w5	384	1	sum	CAGE:heart, embryo E11	CAGE
1356	1356	1356	1	CNhs10587	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10587/summary/coverage.w5	384	1	sum	CAGE:whole body, embryo E12	CAGE
1357	1357	1357	1	CNhs10588	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10588/summary/coverage.w5	384	1	sum	CAGE:stomach, embryo E12	CAGE
1358	1358	1358	1	CNhs10589	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10589/summary/coverage.w5	384	1	sum	CAGE:forelimb, embryo E13	CAGE
1359	1359	1359	1	CNhs10592	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10592/summary/coverage.w5	384	1	sum	CAGE:pituitary gland, embryo E15	CAGE
1360	1360	1360	1	CNhs10593	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10593/summary/coverage.w5	384	1	sum	CAGE:eyeball, embryo E15	CAGE
1361	1361	1361	1	CNhs10594	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10594/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E14	CAGE
1362	1362	1362	1	CNhs10595	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10595/summary/coverage.w5	384	1	sum	CAGE:thymus, embryo E18	CAGE
1363	1363	1363	1	CNhs10596	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10596/summary/coverage.w5	384	1	sum	CAGE:forelimb, embryo E11	CAGE
1364	1364	1364	1	CNhs10597	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10597/summary/coverage.w5	384	1	sum	CAGE:heart, embryo E14	CAGE
1365	1365	1365	1	CNhs10598	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10598/summary/coverage.w5	384	1	sum	CAGE:forelimb, embryo E17	CAGE
1366	1366	1366	1	CNhs10599	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10599/summary/coverage.w5	384	1	sum	CAGE:pancreas, embryo E17	CAGE
1367	1367	1367	1	CNhs10600	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10600/summary/coverage.w5	384	1	sum	CAGE:forelimb, embryo E12	CAGE
1368	1368	1368	1	CNhs10601	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10601/summary/coverage.w5	384	1	sum	CAGE:liver, embryo E12	CAGE
1369	1369	1369	1	CNhs10602	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10602/summary/coverage.w5	384	1	sum	CAGE:intestine, embryo E15	CAGE
1370	1370	1370	1	CNhs10603	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10603/summary/coverage.w5	384	1	sum	CAGE:stomach, embryo E15	CAGE
1371	1371	1371	1	CNhs10604	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10604/summary/coverage.w5	384	1	sum	CAGE:lung, embryo E14	CAGE
1372	1372	1372	1	CNhs10605	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10605/summary/coverage.w5	384	1	sum	CAGE:lung, embryo E17	CAGE
